"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"012106","Mornago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4941,"e","dato stimato"
"016141","Mornico al Serio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2882,"e","dato stimato"
"018101","Mornico Losana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",602,"e","dato stimato"
"018102","Mortara","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",15242,"e","dato stimato"
"097055","Morterone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",29,"e","dato stimato"
"019060","Moscazzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",718,"e","dato stimato"
"019061","Motta Baluffi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",821,"e","dato stimato"
"015151","Motta Visconti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8037,"e","dato stimato"
"020037","Motteggiana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2451,"e","dato stimato"
"016142","Mozzanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4391,"e","dato stimato"
"013159","Mozzate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8652,"e","dato stimato"
"016143","Mozzo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7331,"e","dato stimato"
"108034","Muggio'","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",23611,"e","dato stimato"
"098041","Mulazzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5822,"e","dato stimato"
"017115","Mura","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",773,"e","dato stimato"
"017116","Muscoline","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2634,"e","dato stimato"
"013160","Musso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",946,"e","dato stimato"
"017117","Nave","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",10443,"e","dato stimato"
"016144","Nembro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11243,"e","dato stimato"
"015154","Nerviano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16886,"e","dato stimato"
"013161","Nesso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1177,"e","dato stimato"
"017118","Niardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1983,"e","dato stimato"
"097056","Nibionno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3618,"e","dato stimato"
"017129","Padenghe sul Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4696,"e","dato stimato"
"097062","Paderno d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3845,"e","dato stimato"
"015166","Paderno Dugnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",47980,"e","dato stimato"
"017130","Paderno Franciacorta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3602,"e","dato stimato"
"019065","Paderno Ponchielli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1324,"e","dato stimato"
"017132","Paitone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2139,"e","dato stimato"
"016157","Palosco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5666,"e","dato stimato"
"018108","Pancarana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",303,"e","dato stimato"
"019067","Pandino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8852,"e","dato stimato"
"015167","Pantigliate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5796,"e","dato stimato"
"015168","Parabiago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",28077,"e","dato stimato"
"017134","Paratico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4815,"e","dato stimato"
"097064","Parlasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",131,"e","dato stimato"
"018109","Parona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1848,"e","dato stimato"
"016158","Parre","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2693,"e","dato stimato"
"016159","Parzanica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",358,"e","dato stimato"
"017135","Paspardo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",592,"e","dato stimato"
"017136","Passirano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6892,"e","dato stimato"
"097065","Pasturo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1912,"e","dato stimato"
"015169","Paullo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11089,"e","dato stimato"
"017137","Pavone del Mella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2688,"e","dato stimato"
"014047","Pedesina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",35,"e","dato stimato"
"016160","Pedrengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",5877,"e","dato stimato"
"013178","Peglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",182,"e","dato stimato"
"020039","Pegognaga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6898,"e","dato stimato"
"016161","Peia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1746,"e","dato stimato"
"097067","Perledo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",876,"e","dato stimato"
"015170","Pero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",11292,"e","dato stimato"
"019068","Persico Dosimo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3311,"e","dato stimato"
"017139","Pertica Alta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",558,"e","dato stimato"
"017140","Pertica Bassa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",582,"e","dato stimato"
"019069","Pescarolo ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1511,"e","dato stimato"
"097068","Pescate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2194,"e","dato stimato"
"015171","Peschiera Borromeo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",23760,"e","dato stimato"
"015172","Pessano con Bornago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",9007,"e","dato stimato"
"019070","Pessina Cremonese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",586,"e","dato stimato"
"013183","Pianello del Lario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1034,"e","dato stimato"
"019072","Pianengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2491,"e","dato stimato"
"016162","Pianico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1445,"e","dato stimato"
"014048","Piantedo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1428,"e","dato stimato"
"016163","Piario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1044,"e","dato stimato"
"014049","Piateda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2090,"e","dato stimato"
"016164","Piazza Brembana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1213,"e","dato stimato"
"016165","Piazzatorre","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",381,"e","dato stimato"
"016166","Piazzolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",87,"e","dato stimato"
"019073","Pieranica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1115,"e","dato stimato"
"018111","Pietra de' Giorgi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",764,"e","dato stimato"
"018112","Pieve Albignola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",842,"e","dato stimato"
"018113","Pieve del Cairo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1758,"e","dato stimato"
"019074","Pieve d'Olmi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1258,"e","dato stimato"
"015173","Pieve Emanuele","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",15503,"e","dato stimato"
"098045","Pieve Fissiraga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1696,"e","dato stimato"
"018114","Pieve Porto Morone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2576,"e","dato stimato"
"019075","Pieve San Giacomo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1578,"e","dato stimato"
"013184","Pigra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",244,"e","dato stimato"
"018115","Pinarolo Po","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1668,"e","dato stimato"
"015175","Pioltello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",35821,"e","dato stimato"
"017143","Pisogne","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",7872,"e","dato stimato"
"020041","Piubega","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1687,"e","dato stimato"
"014050","Piuro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1914,"e","dato stimato"
"018116","Pizzale","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",692,"e","dato stimato"
"019076","Pizzighettone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6302,"e","dato stimato"
"013185","Plesio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",831,"e","dato stimato"
"020042","Poggio Rusco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6431,"e","dato stimato"
"014051","Poggiridenti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1847,"e","dato stimato"
"015176","Pogliano Milanese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8326,"e","dato stimato"
"013186","Pognana Lario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",680,"e","dato stimato"
"016167","Pognano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1554,"e","dato stimato"
"017144","Polaveno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2434,"e","dato stimato"
"017145","Polpenazze del Garda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2660,"e","dato stimato"
"016169","Ponteranica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6722,"e","dato stimato"
"017149","Pontevico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6910,"e","dato stimato"
"020044","Ponti sul Mincio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2326,"e","dato stimato"
"016171","Pontida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3320,"e","dato stimato"
"016172","Pontirolo Nuovo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4920,"e","dato stimato"
"017150","Pontoglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6855,"e","dato stimato"
"013189","Porlezza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4762,"e","dato stimato"
"018118","Portalbera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1438,"e","dato stimato"
"012113","Porto Ceresio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2826,"e","dato stimato"
"020045","Porto Mantovano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",16352,"e","dato stimato"
"012114","Porto Valtravaglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2287,"e","dato stimato"
"014053","Postalesio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",634,"e","dato stimato"
"019077","Pozzaglio ed Uniti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",1411,"e","dato stimato"
"015177","Pozzo d'Adda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",6410,"e","dato stimato"
"017151","Pozzolengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",3533,"e","dato stimato"
"015178","Pozzuolo Martesana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",8529,"e","dato stimato"
"016173","Pradalunga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",4520,"e","dato stimato"
"017152","Pralboino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2021","2021",2798,"e","dato stimato"
